,Unnamed: 0,url,repository_url,labels_url,comments_url,events_url,html_url,id,node_id,number,title,labels,state,locked,assignee,assignees,comments,created_at,updated_at,closed_at,author_association,active_lock_reason,body,timeline_url,performed_via_github_app,state_reason,score,user.login,user.id,user.node_id,user.avatar_url,user.gravatar_id,user.url,user.html_url,user.followers_url,user.following_url,user.gists_url,user.starred_url,user.subscriptions_url,user.organizations_url,user.repos_url,user.events_url,user.received_events_url,user.type,user.site_admin,milestone.url,milestone.html_url,milestone.labels_url,milestone.id,milestone.node_id,milestone.number,milestone.title,milestone.description,milestone.creator.login,milestone.creator.id,milestone.creator.node_id,milestone.creator.avatar_url,milestone.creator.gravatar_id,milestone.creator.url,milestone.creator.html_url,milestone.creator.followers_url,milestone.creator.following_url,milestone.creator.gists_url,milestone.creator.starred_url,milestone.creator.subscriptions_url,milestone.creator.organizations_url,milestone.creator.repos_url,milestone.creator.events_url,milestone.creator.received_events_url,milestone.creator.type,milestone.creator.site_admin,milestone.open_issues,milestone.closed_issues,milestone.state,milestone.created_at,milestone.updated_at,milestone.due_on,milestone.closed_at,reactions.url,reactions.total_count,reactions.+1,reactions.-1,reactions.laugh,reactions.hooray,reactions.confused,reactions.heart,reactions.rocket,reactions.eyes,milestone,draft,pull_request.url,pull_request.html_url,pull_request.diff_url,pull_request.patch_url,pull_request.merged_at,assignee.login,assignee.id,assignee.node_id,assignee.avatar_url,assignee.gravatar_id,assignee.url,assignee.html_url,assignee.followers_url,assignee.following_url,assignee.gists_url,assignee.starred_url,assignee.subscriptions_url,assignee.organizations_url,assignee.repos_url,assignee.events_url,assignee.received_events_url,assignee.type,assignee.site_admin,days_age
4824,4824,https://api.github.com/repos/surge-synthesizer/surge/issues/6960,https://api.github.com/repos/surge-synthesizer/surge,https://api.github.com/repos/surge-synthesizer/surge/issues/6960/labels{/name},https://api.github.com/repos/surge-synthesizer/surge/issues/6960/comments,https://api.github.com/repos/surge-synthesizer/surge/issues/6960/events,https://github.com/surge-synthesizer/surge/pull/6960,1675012619.0,PR_kwDOCOvoes5OrZvq,6960.0,Move the SurgeSinctable from SurgeStorage to a standalone,[],closed,False,,[],0.0,2023-04-19,2023-04-19T14:54:42Z,2023-04-19,COLLABORATOR,,"This will allow us to start porting FX and Oscillators to decouple from SurgeStorage. Still have to do SC

Addresses #6945",https://api.github.com/repos/surge-synthesizer/surge/issues/6960/timeline,,,1.0,baconpaul,13387561.0,MDQ6VXNlcjEzMzg3NTYx,https://avatars.githubusercontent.com/u/13387561?v=4,,https://api.github.com/users/baconpaul,https://github.com/baconpaul,https://api.github.com/users/baconpaul/followers,https://api.github.com/users/baconpaul/following{/other_user},https://api.github.com/users/baconpaul/gists{/gist_id},https://api.github.com/users/baconpaul/starred{/owner}{/repo},https://api.github.com/users/baconpaul/subscriptions,https://api.github.com/users/baconpaul/orgs,https://api.github.com/users/baconpaul/repos,https://api.github.com/users/baconpaul/events{/privacy},https://api.github.com/users/baconpaul/received_events,User,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.github.com/repos/surge-synthesizer/surge/issues/6960/reactions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,https://api.github.com/repos/surge-synthesizer/surge/pulls/6960,https://github.com/surge-synthesizer/surge/pull/6960,https://github.com/surge-synthesizer/surge/pull/6960.diff,https://github.com/surge-synthesizer/surge/pull/6960.patch,2023-04-19T14:54:39Z,,,,,,,,,,,,,,,,,,,0
4825,4825,https://api.github.com/repos/surge-synthesizer/surge/issues/6959,https://api.github.com/repos/surge-synthesizer/surge,https://api.github.com/repos/surge-synthesizer/surge/issues/6959/labels{/name},https://api.github.com/repos/surge-synthesizer/surge/issues/6959/comments,https://api.github.com/repos/surge-synthesizer/surge/issues/6959/events,https://github.com/surge-synthesizer/surge/issues/6959,1674399825.0,I_kwDOCOvoes5jzVBR,6959.0,Rename user preset appears database lock error,"[{'id': 2176487016, 'node_id': 'MDU6TGFiZWwyMTc2NDg3MDE2', 'url': 'https://api.github.com/repos/surge-synthesizer/surge/labels/Bug%20Report', 'name': 'Bug Report', 'color': '1d76db', 'default': False, 'description': 'Item submitted using the Bug Report template'}, {'id': 3248300442, 'node_id': 'MDU6TGFiZWwzMjQ4MzAwNDQy', 'url': 'https://api.github.com/repos/surge-synthesizer/surge/labels/Patch%20Browser', 'name': 'Patch Browser', 'color': '6CD57B', 'default': False, 'description': ''}]",closed,False,,[],6.0,2023-04-19,2023-04-22T12:41:12Z,2023-04-22,NONE,,"1. Rename a user preset and save
2. The error appears: PatchDB - Loading Favorites SQL Error[5]. Database is locked (This Error appears two times immediataly)
3. After confirm, the preset is finally renamed
4. If i want to perform now the following i got the same error: PatchDB - SQL Error[5]. Database is locked (without the ""Loading Favorites""), and this time up to 20+ times immediataly, that i have to confirm now
- save a new preset, delete a preset, favorite a preset
- again after confirming all the errors, the action was performed, and i see the favorite, the preset is deleted or a new is created!
- Refresh patch browser doesn't help
- Restart the surge standalone session or the DAW host helps and all actions can performed without an error as long as no preset rename is performed! Then the error appears again for all the actions above!

* Version: Linux x64 Verison 1.1.2, 1.2.0, and the nightly downloaded on 2023.04.18
* Plugin Type: VST3, Clap, LV2 in Reaper and Standalone

 - OS: openSUSE Tumbleweed 20230413, amd64
 - Host: Reaper 6.73
- Another User has the same issue in Arch Linux too.
",https://api.github.com/repos/surge-synthesizer/surge/issues/6959/timeline,,completed,1.0,ghost,10137.0,MDQ6VXNlcjEwMTM3,https://avatars.githubusercontent.com/u/10137?v=4,,https://api.github.com/users/ghost,https://github.com/ghost,https://api.github.com/users/ghost/followers,https://api.github.com/users/ghost/following{/other_user},https://api.github.com/users/ghost/gists{/gist_id},https://api.github.com/users/ghost/starred{/owner}{/repo},https://api.github.com/users/ghost/subscriptions,https://api.github.com/users/ghost/orgs,https://api.github.com/users/ghost/repos,https://api.github.com/users/ghost/events{/privacy},https://api.github.com/users/ghost/received_events,User,False,https://api.github.com/repos/surge-synthesizer/surge/milestones/32,https://github.com/surge-synthesizer/surge/milestone/32,https://api.github.com/repos/surge-synthesizer/surge/milestones/32/labels,9249176.0,MI_kwDOCOvoes4AjSGY,32.0,Surge XT 1.3,"We thought we'd have 1.2.1 perhaps but it didn't happen, and then PhilS came and started working on OSC, so we have it as a big feature to form a whole new release around it!",baconpaul,13387561.0,MDQ6VXNlcjEzMzg3NTYx,https://avatars.githubusercontent.com/u/13387561?v=4,,https://api.github.com/users/baconpaul,https://github.com/baconpaul,https://api.github.com/users/baconpaul/followers,https://api.github.com/users/baconpaul/following{/other_user},https://api.github.com/users/baconpaul/gists{/gist_id},https://api.github.com/users/baconpaul/starred{/owner}{/repo},https://api.github.com/users/baconpaul/subscriptions,https://api.github.com/users/baconpaul/orgs,https://api.github.com/users/baconpaul/repos,https://api.github.com/users/baconpaul/events{/privacy},https://api.github.com/users/baconpaul/received_events,User,False,0.0,101.0,closed,2023-04-05T12:36:14Z,2023-12-08T15:44:21Z,,2023-12-08T15:44:05Z,https://api.github.com/repos/surge-synthesizer/surge/issues/6959/reactions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,3
4826,4826,https://api.github.com/repos/surge-synthesizer/surge/issues/6958,https://api.github.com/repos/surge-synthesizer/surge,https://api.github.com/repos/surge-synthesizer/surge/issues/6958/labels{/name},https://api.github.com/repos/surge-synthesizer/surge/issues/6958/comments,https://api.github.com/repos/surge-synthesizer/surge/issues/6958/events,https://github.com/surge-synthesizer/surge/pull/6958,1674052124.0,PR_kwDOCOvoes5OoLq3,6958.0,Implement the CLAP remote control pages,[],closed,False,,[],0.0,2023-04-19,2023-04-19T12:14:17Z,2023-04-19,COLLABORATOR,,"For now just 5 pages; macros and the mixer and filters from each. But I'm sure we could add more if people like it

Addresses #6930",https://api.github.com/repos/surge-synthesizer/surge/issues/6958/timeline,,,1.0,baconpaul,13387561.0,MDQ6VXNlcjEzMzg3NTYx,https://avatars.githubusercontent.com/u/13387561?v=4,,https://api.github.com/users/baconpaul,https://github.com/baconpaul,https://api.github.com/users/baconpaul/followers,https://api.github.com/users/baconpaul/following{/other_user},https://api.github.com/users/baconpaul/gists{/gist_id},https://api.github.com/users/baconpaul/starred{/owner}{/repo},https://api.github.com/users/baconpaul/subscriptions,https://api.github.com/users/baconpaul/orgs,https://api.github.com/users/baconpaul/repos,https://api.github.com/users/baconpaul/events{/privacy},https://api.github.com/users/baconpaul/received_events,User,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.github.com/repos/surge-synthesizer/surge/issues/6958/reactions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,https://api.github.com/repos/surge-synthesizer/surge/pulls/6958,https://github.com/surge-synthesizer/surge/pull/6958,https://github.com/surge-synthesizer/surge/pull/6958.diff,https://github.com/surge-synthesizer/surge/pull/6958.patch,2023-04-19T12:14:13Z,,,,,,,,,,,,,,,,,,,0
5565,5565,https://api.github.com/repos/surge-synthesizer/surge/issues/6957,https://api.github.com/repos/surge-synthesizer/surge,https://api.github.com/repos/surge-synthesizer/surge/issues/6957/labels{/name},https://api.github.com/repos/surge-synthesizer/surge/issues/6957/comments,https://api.github.com/repos/surge-synthesizer/surge/issues/6957/events,https://github.com/surge-synthesizer/surge/issues/6957,1673894354.0,I_kwDOCOvoes5jxZnS,6957.0,Better schedule of notifynrelease in azure ,"[{'id': 1064039352, 'node_id': 'MDU6TGFiZWwxMDY0MDM5MzUy', 'url': 'https://api.github.com/repos/surge-synthesizer/surge/labels/Feature%20Request', 'name': 'Feature Request', 'color': 'a2eeef', 'default': False, 'description': 'New feature request'}, {'id': 1571077334, 'node_id': 'MDU6TGFiZWwxNTcxMDc3MzM0', 'url': 'https://api.github.com/repos/surge-synthesizer/surge/labels/Infrastructure', 'name': 'Infrastructure', 'color': '0c2a6d', 'default': False, 'description': 'Issues related to repository, CI/CD, installers, etc.'}]",closed,False,,[],0.0,2023-04-18,2023-04-21T22:32:41Z,2023-04-21,COLLABORATOR,,"Basically just run codequal with limited apt get 
Just a reminder to myself basically to finally de laze and do this 

while st it have at least Linux run the sst filters and sst basic blocks tests ",https://api.github.com/repos/surge-synthesizer/surge/issues/6957/timeline,,completed,1.0,baconpaul,13387561.0,MDQ6VXNlcjEzMzg3NTYx,https://avatars.githubusercontent.com/u/13387561?v=4,,https://api.github.com/users/baconpaul,https://github.com/baconpaul,https://api.github.com/users/baconpaul/followers,https://api.github.com/users/baconpaul/following{/other_user},https://api.github.com/users/baconpaul/gists{/gist_id},https://api.github.com/users/baconpaul/starred{/owner}{/repo},https://api.github.com/users/baconpaul/subscriptions,https://api.github.com/users/baconpaul/orgs,https://api.github.com/users/baconpaul/repos,https://api.github.com/users/baconpaul/events{/privacy},https://api.github.com/users/baconpaul/received_events,User,False,https://api.github.com/repos/surge-synthesizer/surge/milestones/32,https://github.com/surge-synthesizer/surge/milestone/32,https://api.github.com/repos/surge-synthesizer/surge/milestones/32/labels,9249176.0,MI_kwDOCOvoes4AjSGY,32.0,Surge XT 1.3,"We thought we'd have 1.2.1 perhaps but it didn't happen, and then PhilS came and started working on OSC, so we have it as a big feature to form a whole new release around it!",baconpaul,13387561.0,MDQ6VXNlcjEzMzg3NTYx,https://avatars.githubusercontent.com/u/13387561?v=4,,https://api.github.com/users/baconpaul,https://github.com/baconpaul,https://api.github.com/users/baconpaul/followers,https://api.github.com/users/baconpaul/following{/other_user},https://api.github.com/users/baconpaul/gists{/gist_id},https://api.github.com/users/baconpaul/starred{/owner}{/repo},https://api.github.com/users/baconpaul/subscriptions,https://api.github.com/users/baconpaul/orgs,https://api.github.com/users/baconpaul/repos,https://api.github.com/users/baconpaul/events{/privacy},https://api.github.com/users/baconpaul/received_events,User,False,0.0,101.0,closed,2023-04-05T12:36:14Z,2023-12-08T15:44:21Z,,2023-12-08T15:44:05Z,https://api.github.com/repos/surge-synthesizer/surge/issues/6957/reactions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,3
5566,5566,https://api.github.com/repos/surge-synthesizer/surge/issues/6956,https://api.github.com/repos/surge-synthesizer/surge,https://api.github.com/repos/surge-synthesizer/surge/issues/6956/labels{/name},https://api.github.com/repos/surge-synthesizer/surge/issues/6956/comments,https://api.github.com/repos/surge-synthesizer/surge/issues/6956/events,https://github.com/surge-synthesizer/surge/pull/6956,1673827382.0,PR_kwDOCOvoes5Onc0w,6956.0,Upgrade CJE; Get menu support.,[],closed,False,,[],0.0,2023-04-18,2023-04-18T21:37:28Z,2023-04-18,COLLABORATOR,,"Upgrade clap juce exptensions. Get host menu support in BWS 5 beta.

Addresses #6930",https://api.github.com/repos/surge-synthesizer/surge/issues/6956/timeline,,,1.0,baconpaul,13387561.0,MDQ6VXNlcjEzMzg3NTYx,https://avatars.githubusercontent.com/u/13387561?v=4,,https://api.github.com/users/baconpaul,https://github.com/baconpaul,https://api.github.com/users/baconpaul/followers,https://api.github.com/users/baconpaul/following{/other_user},https://api.github.com/users/baconpaul/gists{/gist_id},https://api.github.com/users/baconpaul/starred{/owner}{/repo},https://api.github.com/users/baconpaul/subscriptions,https://api.github.com/users/baconpaul/orgs,https://api.github.com/users/baconpaul/repos,https://api.github.com/users/baconpaul/events{/privacy},https://api.github.com/users/baconpaul/received_events,User,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.github.com/repos/surge-synthesizer/surge/issues/6956/reactions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,https://api.github.com/repos/surge-synthesizer/surge/pulls/6956,https://github.com/surge-synthesizer/surge/pull/6956,https://github.com/surge-synthesizer/surge/pull/6956.diff,https://github.com/surge-synthesizer/surge/pull/6956.patch,2023-04-18T21:37:25Z,,,,,,,,,,,,,,,,,,,0
5567,5567,https://api.github.com/repos/surge-synthesizer/surge/issues/6955,https://api.github.com/repos/surge-synthesizer/surge,https://api.github.com/repos/surge-synthesizer/surge/issues/6955/labels{/name},https://api.github.com/repos/surge-synthesizer/surge/issues/6955/comments,https://api.github.com/repos/surge-synthesizer/surge/issues/6955/events,https://github.com/surge-synthesizer/surge/pull/6955,1673622120.0,PR_kwDOCOvoes5OmwZa,6955.0,Remove the now moribund Synth/Editor extensions,[],closed,False,,[],0.0,2023-04-18,2023-04-18T19:02:18Z,2023-04-18,COLLABORATOR,,"Used to be we needed custom doo-hickies for each synth type but now we are on juce 7 we don't, so remove this somewhat clumsy link time mechanism.

Closes #6950",https://api.github.com/repos/surge-synthesizer/surge/issues/6955/timeline,,,1.0,baconpaul,13387561.0,MDQ6VXNlcjEzMzg3NTYx,https://avatars.githubusercontent.com/u/13387561?v=4,,https://api.github.com/users/baconpaul,https://github.com/baconpaul,https://api.github.com/users/baconpaul/followers,https://api.github.com/users/baconpaul/following{/other_user},https://api.github.com/users/baconpaul/gists{/gist_id},https://api.github.com/users/baconpaul/starred{/owner}{/repo},https://api.github.com/users/baconpaul/subscriptions,https://api.github.com/users/baconpaul/orgs,https://api.github.com/users/baconpaul/repos,https://api.github.com/users/baconpaul/events{/privacy},https://api.github.com/users/baconpaul/received_events,User,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.github.com/repos/surge-synthesizer/surge/issues/6955/reactions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,https://api.github.com/repos/surge-synthesizer/surge/pulls/6955,https://github.com/surge-synthesizer/surge/pull/6955,https://github.com/surge-synthesizer/surge/pull/6955.diff,https://github.com/surge-synthesizer/surge/pull/6955.patch,2023-04-18T19:02:13Z,,,,,,,,,,,,,,,,,,,0
5568,5568,https://api.github.com/repos/surge-synthesizer/surge/issues/6954,https://api.github.com/repos/surge-synthesizer/surge,https://api.github.com/repos/surge-synthesizer/surge/issues/6954/labels{/name},https://api.github.com/repos/surge-synthesizer/surge/issues/6954/comments,https://api.github.com/repos/surge-synthesizer/surge/issues/6954/events,https://github.com/surge-synthesizer/surge/issues/6954,1673426207.0,I_kwDOCOvoes5jvnUf,6954.0,portable_intrinsics.h walks merrily down the street ,"[{'id': 1178865465, 'node_id': 'MDU6TGFiZWwxMTc4ODY1NDY1', 'url': 'https://api.github.com/repos/surge-synthesizer/surge/labels/Code%20Refactoring', 'name': 'Code Refactoring', 'color': '9155c6', 'default': False, 'description': 'General code refactoring and cleanup issues like names, unused variables, warnings, fixme'}, {'id': 1571077334, 'node_id': 'MDU6TGFiZWwxNTcxMDc3MzM0', 'url': 'https://api.github.com/repos/surge-synthesizer/surge/labels/Infrastructure', 'name': 'Infrastructure', 'color': '0c2a6d', 'default': False, 'description': 'Issues related to repository, CI/CD, installers, etc.'}]",closed,False,,[],2.0,2023-04-18,2023-04-22T12:42:44Z,2023-04-22,COLLABORATOR,,This is my next target in the vember tech refactor think ,https://api.github.com/repos/surge-synthesizer/surge/issues/6954/timeline,,completed,1.0,baconpaul,13387561.0,MDQ6VXNlcjEzMzg3NTYx,https://avatars.githubusercontent.com/u/13387561?v=4,,https://api.github.com/users/baconpaul,https://github.com/baconpaul,https://api.github.com/users/baconpaul/followers,https://api.github.com/users/baconpaul/following{/other_user},https://api.github.com/users/baconpaul/gists{/gist_id},https://api.github.com/users/baconpaul/starred{/owner}{/repo},https://api.github.com/users/baconpaul/subscriptions,https://api.github.com/users/baconpaul/orgs,https://api.github.com/users/baconpaul/repos,https://api.github.com/users/baconpaul/events{/privacy},https://api.github.com/users/baconpaul/received_events,User,False,https://api.github.com/repos/surge-synthesizer/surge/milestones/32,https://github.com/surge-synthesizer/surge/milestone/32,https://api.github.com/repos/surge-synthesizer/surge/milestones/32/labels,9249176.0,MI_kwDOCOvoes4AjSGY,32.0,Surge XT 1.3,"We thought we'd have 1.2.1 perhaps but it didn't happen, and then PhilS came and started working on OSC, so we have it as a big feature to form a whole new release around it!",baconpaul,13387561.0,MDQ6VXNlcjEzMzg3NTYx,https://avatars.githubusercontent.com/u/13387561?v=4,,https://api.github.com/users/baconpaul,https://github.com/baconpaul,https://api.github.com/users/baconpaul/followers,https://api.github.com/users/baconpaul/following{/other_user},https://api.github.com/users/baconpaul/gists{/gist_id},https://api.github.com/users/baconpaul/starred{/owner}{/repo},https://api.github.com/users/baconpaul/subscriptions,https://api.github.com/users/baconpaul/orgs,https://api.github.com/users/baconpaul/repos,https://api.github.com/users/baconpaul/events{/privacy},https://api.github.com/users/baconpaul/received_events,User,False,0.0,101.0,closed,2023-04-05T12:36:14Z,2023-12-08T15:44:21Z,,2023-12-08T15:44:05Z,https://api.github.com/repos/surge-synthesizer/surge/issues/6954/reactions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,4
5569,5569,https://api.github.com/repos/surge-synthesizer/surge/issues/6953,https://api.github.com/repos/surge-synthesizer/surge,https://api.github.com/repos/surge-synthesizer/surge/issues/6953/labels{/name},https://api.github.com/repos/surge-synthesizer/surge/issues/6953/comments,https://api.github.com/repos/surge-synthesizer/surge/issues/6953/events,https://github.com/surge-synthesizer/surge/pull/6953,1673397250.0,PR_kwDOCOvoes5OmAWT,6953.0,Move the lions share of basic_dsp to basic-blocks,[],closed,False,,[],1.0,2023-04-18,2023-04-18T17:50:50Z,2023-04-18,COLLABORATOR,,"In prepartion for moving out the FX and more sharing with SC, move a big chunk of basic_dsp to sst-basic-blocks submodule, add tests there, port, etc...

Addresses #6946",https://api.github.com/repos/surge-synthesizer/surge/issues/6953/timeline,,,1.0,baconpaul,13387561.0,MDQ6VXNlcjEzMzg3NTYx,https://avatars.githubusercontent.com/u/13387561?v=4,,https://api.github.com/users/baconpaul,https://github.com/baconpaul,https://api.github.com/users/baconpaul/followers,https://api.github.com/users/baconpaul/following{/other_user},https://api.github.com/users/baconpaul/gists{/gist_id},https://api.github.com/users/baconpaul/starred{/owner}{/repo},https://api.github.com/users/baconpaul/subscriptions,https://api.github.com/users/baconpaul/orgs,https://api.github.com/users/baconpaul/repos,https://api.github.com/users/baconpaul/events{/privacy},https://api.github.com/users/baconpaul/received_events,User,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.github.com/repos/surge-synthesizer/surge/issues/6953/reactions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,https://api.github.com/repos/surge-synthesizer/surge/pulls/6953,https://github.com/surge-synthesizer/surge/pull/6953,https://github.com/surge-synthesizer/surge/pull/6953.diff,https://github.com/surge-synthesizer/surge/pull/6953.patch,2023-04-18T17:50:47Z,,,,,,,,,,,,,,,,,,,0
5570,5570,https://api.github.com/repos/surge-synthesizer/surge/issues/6952,https://api.github.com/repos/surge-synthesizer/surge,https://api.github.com/repos/surge-synthesizer/surge/issues/6952/labels{/name},https://api.github.com/repos/surge-synthesizer/surge/issues/6952/comments,https://api.github.com/repos/surge-synthesizer/surge/issues/6952/events,https://github.com/surge-synthesizer/surge/pull/6952,1672971316.0,PR_kwDOCOvoes5Okk2r,6952.0,[skip-ci] Add CC0 license to Init Square patch,[],closed,False,,[],0.0,2023-04-18,2023-04-18T12:01:30Z,2023-04-18,COLLABORATOR,,,https://api.github.com/repos/surge-synthesizer/surge/issues/6952/timeline,,,1.0,mkruselj,2393720.0,MDQ6VXNlcjIzOTM3MjA=,https://avatars.githubusercontent.com/u/2393720?v=4,,https://api.github.com/users/mkruselj,https://github.com/mkruselj,https://api.github.com/users/mkruselj/followers,https://api.github.com/users/mkruselj/following{/other_user},https://api.github.com/users/mkruselj/gists{/gist_id},https://api.github.com/users/mkruselj/starred{/owner}{/repo},https://api.github.com/users/mkruselj/subscriptions,https://api.github.com/users/mkruselj/orgs,https://api.github.com/users/mkruselj/repos,https://api.github.com/users/mkruselj/events{/privacy},https://api.github.com/users/mkruselj/received_events,User,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.github.com/repos/surge-synthesizer/surge/issues/6952/reactions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,https://api.github.com/repos/surge-synthesizer/surge/pulls/6952,https://github.com/surge-synthesizer/surge/pull/6952,https://github.com/surge-synthesizer/surge/pull/6952.diff,https://github.com/surge-synthesizer/surge/pull/6952.patch,2023-04-18T12:01:28Z,,,,,,,,,,,,,,,,,,,0
5571,5571,https://api.github.com/repos/surge-synthesizer/surge/issues/6951,https://api.github.com/repos/surge-synthesizer/surge,https://api.github.com/repos/surge-synthesizer/surge/issues/6951/labels{/name},https://api.github.com/repos/surge-synthesizer/surge/issues/6951/comments,https://api.github.com/repos/surge-synthesizer/surge/issues/6951/events,https://github.com/surge-synthesizer/surge/pull/6951,1672922324.0,PR_kwDOCOvoes5OkaMj,6951.0,Tweaks to OSC settings menu for consistency,[],closed,False,,[],0.0,2023-04-18,2023-04-18T11:58:03Z,2023-04-18,COLLABORATOR,,,https://api.github.com/repos/surge-synthesizer/surge/issues/6951/timeline,,,1.0,mkruselj,2393720.0,MDQ6VXNlcjIzOTM3MjA=,https://avatars.githubusercontent.com/u/2393720?v=4,,https://api.github.com/users/mkruselj,https://github.com/mkruselj,https://api.github.com/users/mkruselj/followers,https://api.github.com/users/mkruselj/following{/other_user},https://api.github.com/users/mkruselj/gists{/gist_id},https://api.github.com/users/mkruselj/starred{/owner}{/repo},https://api.github.com/users/mkruselj/subscriptions,https://api.github.com/users/mkruselj/orgs,https://api.github.com/users/mkruselj/repos,https://api.github.com/users/mkruselj/events{/privacy},https://api.github.com/users/mkruselj/received_events,User,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.github.com/repos/surge-synthesizer/surge/issues/6951/reactions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,https://api.github.com/repos/surge-synthesizer/surge/pulls/6951,https://github.com/surge-synthesizer/surge/pull/6951,https://github.com/surge-synthesizer/surge/pull/6951.diff,https://github.com/surge-synthesizer/surge/pull/6951.patch,2023-04-18T11:58:00Z,,,,,,,,,,,,,,,,,,,0
5572,5572,https://api.github.com/repos/surge-synthesizer/surge/issues/6950,https://api.github.com/repos/surge-synthesizer/surge,https://api.github.com/repos/surge-synthesizer/surge/issues/6950/labels{/name},https://api.github.com/repos/surge-synthesizer/surge/issues/6950/comments,https://api.github.com/repos/surge-synthesizer/surge/issues/6950/events,https://github.com/surge-synthesizer/surge/issues/6950,1672117102.0,I_kwDOCOvoes5jqntu,6950.0,Remove the plugin specific override code for the Juce plugins,"[{'id': 1178865465, 'node_id': 'MDU6TGFiZWwxMTc4ODY1NDY1', 'url': 'https://api.github.com/repos/surge-synthesizer/surge/labels/Code%20Refactoring', 'name': 'Code Refactoring', 'color': '9155c6', 'default': False, 'description': 'General code refactoring and cleanup issues like names, unused variables, warnings, fixme'}, {'id': 1571077334, 'node_id': 'MDU6TGFiZWwxNTcxMDc3MzM0', 'url': 'https://api.github.com/repos/surge-synthesizer/surge/labels/Infrastructure', 'name': 'Infrastructure', 'color': '0c2a6d', 'default': False, 'description': 'Issues related to repository, CI/CD, installers, etc.'}]",closed,False,,[],0.0,2023-04-17,2023-04-18T19:02:16Z,2023-04-18,COLLABORATOR,,src/surge-xt/plugin-type-extensions can all bite the dust.,https://api.github.com/repos/surge-synthesizer/surge/issues/6950/timeline,,completed,1.0,baconpaul,13387561.0,MDQ6VXNlcjEzMzg3NTYx,https://avatars.githubusercontent.com/u/13387561?v=4,,https://api.github.com/users/baconpaul,https://github.com/baconpaul,https://api.github.com/users/baconpaul/followers,https://api.github.com/users/baconpaul/following{/other_user},https://api.github.com/users/baconpaul/gists{/gist_id},https://api.github.com/users/baconpaul/starred{/owner}{/repo},https://api.github.com/users/baconpaul/subscriptions,https://api.github.com/users/baconpaul/orgs,https://api.github.com/users/baconpaul/repos,https://api.github.com/users/baconpaul/events{/privacy},https://api.github.com/users/baconpaul/received_events,User,False,https://api.github.com/repos/surge-synthesizer/surge/milestones/32,https://github.com/surge-synthesizer/surge/milestone/32,https://api.github.com/repos/surge-synthesizer/surge/milestones/32/labels,9249176.0,MI_kwDOCOvoes4AjSGY,32.0,Surge XT 1.3,"We thought we'd have 1.2.1 perhaps but it didn't happen, and then PhilS came and started working on OSC, so we have it as a big feature to form a whole new release around it!",baconpaul,13387561.0,MDQ6VXNlcjEzMzg3NTYx,https://avatars.githubusercontent.com/u/13387561?v=4,,https://api.github.com/users/baconpaul,https://github.com/baconpaul,https://api.github.com/users/baconpaul/followers,https://api.github.com/users/baconpaul/following{/other_user},https://api.github.com/users/baconpaul/gists{/gist_id},https://api.github.com/users/baconpaul/starred{/owner}{/repo},https://api.github.com/users/baconpaul/subscriptions,https://api.github.com/users/baconpaul/orgs,https://api.github.com/users/baconpaul/repos,https://api.github.com/users/baconpaul/events{/privacy},https://api.github.com/users/baconpaul/received_events,User,False,0.0,101.0,closed,2023-04-05T12:36:14Z,2023-12-08T15:44:21Z,,2023-12-08T15:44:05Z,https://api.github.com/repos/surge-synthesizer/surge/issues/6950/reactions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1
